color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_x,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget_x,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget_y,genres_y,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
Color,Lloyd Kaufman,88.0,103.0,365.0,49.0,Lloyd Kaufman,907.0,23000.0,Comedy|Horror|Musical,John Karyus,Poultrygeist: Night of the Chicken Dead,5931.0,1411.0,Kate Graham,0.0,castration|chicken|fast food|indian burial ground|protest,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,58.0,English,USA,Unrated,500000.0,2006.0,365.0,6.2,1.85,0.0,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",,17287,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 12377, ""name"": ""zombie""}]",en,Poultrygeist: Night of the Chicken Dead,"Humans... the other white meat... Unless you're black, then it's dark meat... Or if you are Asian, then it's yellow meat... Or if you are Native American, it's red meat...",3.905877,"[{""name"": ""Troma Entertainment"", ""id"": 3052}, {""name"": ""Poultry Productions LLC"", ""id"": 18321}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-04-15 00:00:00,0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Poultrygeist: Night of the Chicken Dead,5.9,41
 Black and White,Lloyd Bacon,65.0,89.0,24.0,45.0,Dick Powell,610.0,2300000.0,Comedy|Musical|Romance,Ginger Rogers,42nd Street,7921.0,995.0,George Brent,2.0,chorus girl|chorus line|director|gala premiere|song,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,97.0,English,USA,Unrated,439000.0,1933.0,105.0,7.7,1.37,439.0,439000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,3062,"[{""id"": 276, ""name"": ""philadelphia""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6415, ""name"": ""stage show""}, {""id"": 14530, ""name"": ""director""}, {""id"": 15142, ""name"": ""broken ankle""}, {""id"": 33926, ""name"": ""chorus line""}, {""id"": 41316, ""name"": ""pet dog""}, {""id"": 156028, ""name"": ""broadway""}, {""id"": 163533, ""name"": ""fainting""}, {""id"": 164623, ""name"": ""chorus girl""}, {""id"": 165168, ""name"": ""opening night""}, {""id"": 165171, ""name"": ""crutch""}, {""id"": 165172, ""name"": ""theatrical backer""}, {""id"": 165177, ""name"": ""eviction""}, {""id"": 165184, ""name"": ""show producer""}, {""id"": 165185, ""name"": ""chorine""}, {""id"": 165186, ""name"": ""plaster cast""}, {""id"": 165190, ""name"": ""show must go on""}, {""id"": 165193, ""name"": ""financial crisis""}, {""id"": 165194, ""name"": ""sock on the jaw""}]",en,42nd Street,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.",1.933366,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-11-20 00:00:00,2281000,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,42nd Street,6.1,37
Color,Jared Hess,220.0,92.0,100.0,482.0,Diedrich Bader,970.0,44540956.0,Comedy,Jon Heder,Napoleon Dynamite,161448.0,3950.0,Jon Gries,0.0,class president|family relationships|friend|high school|jock,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,1473.0,English,USA,PG,400000.0,2004.0,759.0,6.9,1.85,0.0,400000,"[{""id"": 35, ""name"": ""Comedy""}]",,8193,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 2347, ""name"": ""idaho""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6376, ""name"": ""chat""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 165137, ""name"": ""school dance""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Napoleon Dynamite,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",23.603514,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Access Films"", ""id"": 2339}, {""name"": ""Napoleon Pictures Limited"", ""id"": 2340}, {""name"": ""Carnival Films"", ""id"": 6196}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-04-25 00:00:00,46118097,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's out to prove he's got nothing to prove.,Napoleon Dynamite,6.7,554
Color,Ray Griggs,4.0,92.0,4.0,12.0,Chris Cox,93.0,425899.0,Documentary,Bill Farmer,I Want Your Money,1123.0,168.0,Mike Huckabee,0.0,,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,31.0,English,USA,PG,400000.0,2010.0,31.0,5.1,1.78,638.0,0,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.iwantyourmoney.net/,47546,[],en,I Want Your Money,"Two versions of the American dream now stand in sharp contrast. One views the money you earned as yours and best allocated by you; the other believes that an elite in Washington knows best how to allocate your wealth. One champions the traditional American dream, which has played out millions of times through generations of Americans, of improving one's lot in life and even daring to dream and build big. The other holds that there is no end to the ""good"" the government can do by taking and spending other peoples' money in an ever-burgeoning list of programs. The documentary film I Want Your Money exposes the high cost in lost freedom and in lost opportunity to support a Leviathan-like bureaucratic state.",0.084344,[],[],2014-03-08 00:00:00,0,92.0,[],Released,The film contrasts two views of role that the federal government should play in our daily lives using the words and actions of Ronald Reagan and Barack Obama.,I Want Your Money,3.8,5
Color,Franck Khalfoun,279.0,89.0,33.0,118.0,Nora Arnezeder,470.0,12843.0,Horror|Thriller,America Olivo,Maniac,27297.0,1233.0,Liane Balaban,0.0,exhibition|mannequin|obsession|oral sex|photographer,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,131.0,English,France,Not Rated,6000000.0,2012.0,378.0,6.1,2.35,0.0,6000000,"[{""id"": 27, ""name"": ""Horror""}]",,103620,"[{""id"": 549, ""name"": ""prostitute""}, {""id"": 2863, ""name"": ""mannequin""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 14808, ""name"": ""scalping""}, {""id"": 165288, ""name"": ""misogynist""}, {""id"": 210012, ""name"": ""mumblegore""}]",en,Maniac,"As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.",19.331884,"[{""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9+"", ""id"": 10611}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-24 00:00:00,31081,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,I Warned You Not to Go Out Tonight.,Maniac,6.0,316
Color,Doug Block,45.0,90.0,0.0,0.0,Ellen Block,0.0,84689.0,Documentary,Carol Block,51 Birch Street,695.0,0.0,Mike Block,2.0,address as title|number in title|parents,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,16.0,English,Germany,Unrated,,2005.0,0.0,7.5,,70.0,0,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.51birchstreet.com/index.php,79161,[],en,51 Birch Street,"Documentary filmmaker Doug Block had every reason to believe his parents' 54-year marriage was a good one. But when his mother dies unexpectedly and his father swiftly marries his former secretary, he discovers two parents who are far more complex and troubled than he ever imagined. 51 Birch Street is a riveting personal documentary that explores a universal human question: how much about your parents do you really want to know?",0.049921,"[{""name"": ""Copacetic Pictures"", ""id"": 8139}]",[],2015-10-20 00:00:00,0,90.0,[],Released,Do you really want to know your parents?,51 Birch Street,6.8,6
Color,Babar Ahmed,8.0,90.0,0.0,32.0,Alexander Wraith,502.0,,Action|Thriller,Lalaine,Royal Kill,476.0,689.0,Darren Kendrick,0.0,assassin|female assassin|kingdom|martial arts|mission,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,18.0,English,USA,PG-13,350000.0,2009.0,119.0,3.2,,53.0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,40914,"[{""id"": 3088, ""name"": ""bodyguard""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 12367, ""name"": ""female assassin""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 161506, ""name"": ""heir""}]",en,Royal Kill,"A fearsome warrior from the Kingdom of Samarza arrives in America to assassinate a high school girl. The girl does not know it, but she is the last living heir to the Kingdom. A noble guard arrives in America to protect the young princess.",1.088501,"[{""name"": ""21st Century Film Production"", ""id"": 77472}]",[],2015-10-23 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Royal Kill,2.8,6
Color,Paul Bartel,164.0,80.0,43.0,668.0,David Carradine,13000.0,,Action|Comedy|Sci-Fi|Sport,Sylvester Stallone,Death Race 2000,19875.0,14950.0,Martin Kove,0.0,cult director|cult film|drive in classic|psychotronic|race,http://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1,147.0,English,USA,R,300000.0,1975.0,926.0,6.2,1.85,0.0,300000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,13282,"[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 9666, ""name"": ""street race""}, {""id"": 11799, ""name"": ""reality spoof""}]",en,Death Race 2000,"In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance.",6.473667,"[{""name"": ""New World Pictures"", ""id"": 1950}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-29 00:00:00,8000000,80.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Cross Country Road Wreck!,Death Race 2000,5.9,124
Color,Jerome Elston Scott,8.0,98.0,3.0,248.0,Joanna Cassidy,500.0,,Comedy|Drama|Romance,Taran Killam,Anderson's Cross,95.0,1545.0,Ryan Carnes,7.0,divorce|marriage|mother daughter relationship|sex|teenage boy,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,7.0,English,USA,R,300000.0,2010.0,317.0,7.2,,7.0,300000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,324352,"[{""id"": 10683, ""name"": ""coming of age""}]",en,Anderson's Cross,"Nick Anderson, Kevin Daniels, and Tracey Green do everything together. They are the best of friends, and yet they couldn't be more different. Neighbors from adolescence, they finish each other's thoughts and sentences, joys and pains, happiness and tears. Using Nick's house as their own members only clubhouse, they escape into their own world of contentment. Yet the inevitable intrusion of others tests their stability in ways never imagined.",0.006323,"[{""name"": ""Illumination Pictures"", ""id"": 46102}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-07 00:00:00,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes the boy next door is more than the boy next door...,Anderson's Cross,0.0,0
Color,Piyush Dinker Pandya,9.0,100.0,0.0,51.0,Rizwan Manji,250.0,902835.0,Comedy|Drama|Romance,Purva Bedi,American Desi,1489.0,454.0,Anil Kumar,2.0,college|desi|heritage|india|indian american,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,40.0,English,USA,Unrated,250000.0,2001.0,89.0,6.7,1.85,133.0,250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,32222,"[{""id"": 941, ""name"": ""tradition""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1253, ""name"": ""roommate""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 3616, ""name"": ""college""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 14636, ""name"": ""india""}, {""id"": 179472, ""name"": ""heritage""}]",en,American Desi,"This is a fun-loving romantic comedy reminiscent of the great teen films of the 80's.From Kris, an All-American boy from India, to Ajay, an Afro-Centric Hindu homeboy, to Farah, a devoutly religious but modern Muslim girl, 'American Desi' tells the story of a unique set of characters and their culture from a decidedly hip and youthful point of view.",0.126304,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2014-12-01 00:00:00,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,American Desi,5.0,4
Color,Drake Doremus,206.0,90.0,52.0,224.0,Charlie Bewley,34000.0,3388210.0,Drama|Romance,Jennifer Lawrence,Like Crazy,46813.0,34983.0,Finola Hughes,1.0,girlfriend|immigration|long distance relationship|parents|student visa,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150.0,English,USA,PG-13,250000.0,2011.0,487.0,6.7,1.78,12000.0,250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.likecrazy.com/,60420,"[{""id"": 6674, ""name"": ""chair""}, {""id"": 159945, ""name"": ""customs""}, {""id"": 159946, ""name"": ""student visa""}, {""id"": 159947, ""name"": ""parents""}, {""id"": 159948, ""name"": ""blogger""}]",en,Like Crazy,"A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.",21.825564,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Andrea Sperling Productions"", ""id"": 2313}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Super Crispy Entertainment"", ""id"": 13369}, {""name"": ""Ascension Productions"", ""id"": 21892}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-10 00:00:00,3542353,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,I Want You. I Need You. I Love You. I Miss You.,Like Crazy,6.4,381
Color,Andrew Hyatt,12.0,95.0,7.0,89.0,Brit Morgan,236.0,,Horror|Thriller,Noah Segan,The Frozen,1488.0,537.0,Sedona James,1.0,two word title,http://www.imdb.com/title/tt2363439/?ref_=fn_tt_tt_1,28.0,English,USA,PG-13,250000.0,2012.0,206.0,4.4,,519.0,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,150211,"[{""id"": 177972, ""name"": ""bickering""}, {""id"": 207819, ""name"": ""accident""}, {""id"": 220667, ""name"": ""denial of death""}]",en,The Frozen,"After a harrowing snowmobile accident, a young couple is stranded in the woods and must survive while waiting for help to arrive. Events take a turn for the worse after the disappearance of Emma's boyfriend, leaving her on her own not only to battle the elements, but also to elude a mysterious hunter who is tracking her through the forest.",1.084387,[],[],2015-01-10 00:00:00,0,0.0,[],Released,,The Frozen,4.2,14
Color,Joel Paul Reisig,1.0,108.0,431.0,3.0,Dana Blackstone,288.0,,Family,Joshua Ray Bell,Horse Camp,25.0,387.0,Annelyse Ahmad,6.0,,http://www.imdb.com/title/tt3421204/?ref_=fn_tt_tt_1,1.0,English,USA,PG,250000.0,2014.0,96.0,6.6,,71.0,0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",,306667,"[{""id"": 2673, ""name"": ""horse""}, {""id"": 10809, ""name"": ""teenage girl""}]",en,Horse Camp,"What’s the matter with Kathy (Jordan Trovillion, Highland Park)? She’s your typical 17 year-old girl in search of something more in her life. It seems the only place she is going to find it is at Horse Camp. Her father Luke (Dean Cain, Lois &amp; Clark: The New Adventures of Superman) recognizes that she’s got it in her blood, a sensibility in her being - she understands horses just as much as they understand her. But at Horse Camp there is much more to learn, not only about horses, but about people and the many challenges of friendship.",0.172299,"[{""name"": ""Be Your Own Hollywood"", ""id"": 39706}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-24 00:00:00,0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The summer they'll never forget,Horse Camp,5.5,2
Color,Nicolas Winding Refn,225.0,92.0,0.0,146.0,James Lance,27000.0,104792.0,Action|Biography|Crime|Drama,Tom Hardy,Bronson,84817.0,27507.0,Matt King,0.0,male full frontal nudity|prison|prisoner|solitary confinement|violence,http://www.imdb.com/title/tt1172570/?ref_=fn_tt_tt_1,145.0,English,UK,R,,2008.0,161.0,7.1,1.85,22000.0,230000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",http://www.bronsonthemovie.com,18533,"[{""id"": 378, ""name"": ""prison""}, {""id"": 1533, ""name"": ""isolation""}]",en,Bronson,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",18.450613,"[{""name"": ""EM Media"", ""id"": 1917}, {""name"": ""Aramid Entertainment Fund"", ""id"": 3272}, {""name"": ""Vertigo Films"", ""id"": 10393}, {""name"": ""Str8jacket Creations"", ""id"": 11366}, {""name"": ""4DH Films"", ""id"": 11367}, {""name"": ""Perfume Films"", ""id"": 11368}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2015-10-09 00:00:00,2260712,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Man. The Myth. The Celebrity.,Bronson,6.9,733
Color,Stevan Mena,60.0,90.0,25.0,10.0,Stevan Mena,169.0,,Crime|Horror|Mystery|Thriller,R. Brandon Johnson,Malevolence,2413.0,206.0,Richard Glover,0.0,abandoned house|bank|robber|swing|witness,http://www.imdb.com/title/tt0388230/?ref_=fn_tt_tt_1,112.0,English,USA,R,200000.0,2003.0,25.0,5.1,1.33,198.0,450000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.malevolencemovie.com/,54702,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 8303, ""name"": ""abandoned house""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 17937, ""name"": ""desolate""}, {""id"": 17947, ""name"": ""farmland""}, {""id"": 17953, ""name"": ""country""}, {""id"": 201713, ""name"": ""isolated""}]",en,Malevolence,"It's ten years after the kidnapping of Martin Bristol. Taken from a backyard swing at his home at the age of six, he is forced to witness unspeakable crimes of a deranged madman. For years, Martin's whereabouts have remained a mystery...until now.",1.077321,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-01 00:00:00,0,90.0,"[{""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Malevolence,4.9,14
