,vote_count,id,revenue,actor_2_facebook_likes,movie_facebook_likes,aspect_ratio,imdb_score,budget,title_year,num_user_for_reviews,runtime,popularity,facenumber_in_poster,actor_1_facebook_likes,num_voted_users,num_critic_for_reviews,duration,gross,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,vote_average,production_companies,release_date,title,spoken_languages,production_countries,overview,color,original_language,keywords,content_rating,country,language,movie_imdb_link,plot_keywords,actor_3_name,movie_title,actor_1_name,actor_2_name,director_name,original_title,genres,original_language_le,original_language_en,has_homepage,has_tagline,tagline_word_count,release_weekday,release_month,release_year,keywords_count,production_companies_count,production_countries_count,spoken_languages_count
366,111,298584,0,253.0,2000.0,,3.7,,2016.0,40.0,99.0,5.3793190000000015,0.0,427.0,3313.0,68.0,99.0,,4.0,114.0,992.0,4.4,"[{""name"": ""Armory Films"", ""id"": 35849}, {""name"": ""Pelican Point Media"", ""id"": 73192}, {""name"": ""Contend"", ""id"": 73193}]",2016-02-12,Cabin Fever,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In this grisly remake of the 2002 horror hit, five college chums rent an isolated woodland cabin for a party. But their fun quickly ends when the group is exposed to a hideous flesh-eating virus, and survival becomes the name of the game.",Color,en,"[{""id"": 6876, ""name"": ""vacation""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 9786, ""name"": ""burned alive""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 13209, ""name"": ""cabin in the woods""}, {""id"": 14673, ""name"": ""disease""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 162521, ""name"": ""flesh eating""}, {""id"": 188957, ""name"": ""virus""}]",Not Rated,USA,English,http://www.imdb.com/title/tt3832096/?ref_=fn_tt_tt_1,female rear nudity|flesh eating virus|horror movie remake|remake|topless female nudity,Samuel Davis,Cabin Fever,Dustin Ingram,Gage Golightly,Travis Zariwny,Cabin Fever,Horror,3,1,0,1,6.0,4,2,2016,14,3,1,1
367,99,308529,0,454.0,0.0,,9.1,17000000.0,2016.0,1.0,90.0,6.526587999999999,5.0,260000.0,246.0,2.0,90.0,,134.0,354.0,261818.0,4.5,"[{""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Headmon Entertainment & Productions"", ""id"": 86465}]",2016-07-14,Kickboxer: Vengeance,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Eric and Kurt Sloane are the descendants of a well-known Venice, California-based family of martial artists.  Kurt, the younger of the two,  has always been in his brother Eric’s shadow, and despite his talent has been told he lacks the instinct needed to become a champion.  But when Kurt witnesses the merciless murder of his brother at the hands of Muay Thai champion Tong Po, he vows revenge.  He trains with his brother’s mentor for a fight to the death with Tong Po. At first it seems impossible to turn Kurt into the living weapon he must become to beat Tong Po, but through a series of tests and dangerous encounters, Kurt proves he has a deeper strength that will carry him through to his final showdown with Tong Po.",,en,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 18111, ""name"": ""kickboxing""}, {""id"": 156159, ""name"": ""martial arts tournament""}, {""id"": 161184, ""name"": ""reboot""}, {""id"": 210531, ""name"": ""thai boxing""}]",,USA,,http://www.imdb.com/title/tt3082898/?ref_=fn_tt_tt_1,,Sam Medina,Kickboxer: Vengeance,Matthew Ziff,T.J. Storm,John Stockwell,Kickboxer: Vengeance,Action,3,1,1,0,0.0,3,7,2016,5,2,1,2
368,8,291362,0,485.0,212.0,,6.1,1500000.0,2015.0,11.0,97.0,0.8590139999999999,0.0,563.0,1351.0,14.0,98.0,105943.0,102.0,360.0,2628.0,6.6,"[{""name"": ""Sontalia"", ""id"": 32558}]",2015-03-06,Road Hard,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","After his movie and television career has run dry, Bruce Madsen (Adam Carolla) is forced to go back on the road playing one dingy comedy club after another, spending endless nights in budget hotel rooms and always flying coach. Amidst trying to revitalize his career, rekindle his love life and put his daughter through college, Bruce knows one thing for sure - he must get off the road. ROAD HARD is the story of that journey.",Color,en,"[{""id"": 7312, ""name"": ""road trip""}, {""id"": 9716, ""name"": ""stand-up comedy""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 9935, ""name"": ""travel""}]",,USA,English,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,girl in panties|panties|red panties|stand up comedy,David Alan Grier,Road Hard,Jay Mohr,Jim O'Heir,Adam Carolla,Road Hard,Comedy,3,1,1,0,0.0,4,3,2015,4,1,1,1
369,358,253306,0,46.0,10000.0,2.35,6.8,350000.0,2014.0,83.0,109.0,10.322858,3.0,61.0,23323.0,166.0,107.0,,3.0,28.0,165.0,6.5,"[{""name"": ""Semi-Professional"", ""id"": 35852}]",2014-09-04,Housebound,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]","When Kylie Bucknell is sentenced to home detention, she's forced to come to terms with her unsociable behaviour, her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement.",Color,en,"[{""id"": 3358, ""name"": ""haunted house""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 6156, ""name"": ""superstition""}, {""id"": 9790, ""name"": ""house arrest""}, {""id"": 9866, ""name"": ""basement""}, {""id"": 10092, ""name"": ""mystery""}, {""id"": 11422, ""name"": ""plot twist""}, {""id"": 14811, ""name"": ""exploding head""}, {""id"": 41180, ""name"": ""security guard""}, {""id"": 157398, ""name"": ""garden shears""}, {""id"": 172427, ""name"": ""dentures""}, {""id"": 208772, ""name"": ""home detention""}]",Not Rated,New Zealand,English,http://www.imdb.com/title/tt3504048/?ref_=fn_tt_tt_1,bloody violence|exploding head|haunted house|plot twist|slapstick,Cameron Rhodes,Housebound,Morgana O'Reilly,Bruce Hopkins,Gerard Johnstone,Housebound,Comedy|Horror|Mystery,3,1,1,1,3.0,3,9,2014,12,1,1,1
370,6,394047,0,301.0,724.0,2.35,4.8,2000000.0,2016.0,8.0,101.0,1.193219,,1000.0,162.0,9.0,101.0,,20.0,256.0,2419.0,5.3,"[{""name"": ""ESX Productions"", ""id"": 37081}, {""name"": ""ESX Entertainment"", ""id"": 79279}]",2016-07-08,The Dog Lover,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Sara Gold is a young girl on a quest to save man's best friend. When she goes undercover to take down a dog breeder suspected of wrongdoing, she quickly finds out she might be on the wrong side of right. Sara must make a decision: to continue and follow the orders of her organization, United Animal Protection Agency, or trust her instincts and the boy she's fallen in love with.",Color,en,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 206207, ""name"": ""animal welfare""}, {""id"": 233292, ""name"": ""animal rights organization""}, {""id"": 234360, ""name"": ""puppy mill""}, {""id"": 234361, ""name"": ""animal rescues""}, {""id"": 234362, ""name"": ""college intern""}]",PG,USA,English,http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1,,Cullen Douglas,The Dog Lover,Lea Thompson,Christina Moore,Alex Ranarivelo,The Dog Lover,Drama,3,1,1,1,9.0,4,7,2016,7,2,1,1
371,32,266034,0,4.0,389.0,1.33,6.3,,2014.0,16.0,75.0,2.486992,0.0,412.0,2082.0,92.0,76.0,231186.0,412.0,3.0,421.0,6.2,"[{""name"": ""Alfama Films"", ""id"": 3061}]",2014-05-16,The Blue Room,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]","A man and a woman, secretly in love, alone in a room. They desire each other, want each other, and even bite each other. In the afterglow, they share a few sweet nothings. At least the man seemed to believe they were nothing. Now under investigation by the police and the courts, what is he accused of?",Color,fr,"[{""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 14720, ""name"": ""love affair""}, {""id"": 166582, ""name"": ""police interrogation""}, {""id"": 207240, ""name"": ""murder trial""}]",R,France,French,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1,male pubic hair|manipulative personality|murder of wife|neglected wife|pubic hair,Laurent Poitrenaux,The Blue Room,Mathieu Amalric,Léa Drucker,Mathieu Amalric,La chambre bleue,Crime|Romance|Thriller,5,0,0,0,0.0,4,5,2014,5,1,1,1
372,0,280381,0,147.0,223.0,,6.9,1400000.0,2014.0,6.0,91.0,0.43049,0.0,847.0,330.0,4.0,91.0,,58.0,69.0,1159.0,0.0,"[{""name"": ""Allure Entertainment"", ""id"": 26679}]",2014-01-11,House at the End of the Drive,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","When David King purchases a house in the hills far above the angst of Los Angeles, he gets much more than he bargained for when strange and unexplainable occurrences in and around the house begin to take control of his daily life",Color,en,"[{""id"": 156580, ""name"": ""ghost story""}]",R,USA,English,http://www.imdb.com/title/tt0464054/?ref_=fn_tt_tt_1,ghost story|manson family|paranormal|real life event|reference to sharon tate,Angela Jones,House at the End of the Drive,Jessica Szohr,Jonathan Mangum,David Worth,House at the End of the Drive,Horror|Thriller,3,1,1,1,4.0,5,1,2014,1,1,1,1
373,0,295914,0,0.0,0.0,2.35,8.7,1400000.0,2014.0,24.0,135.0,0.077873,1.0,0.0,3144.0,16.0,135.0,,135.0,0.0,0.0,0.0,"[{""name"": ""Kirghizfilm"", ""id"": 40456}, {""name"": ""Aitysh Film"", ""id"": 63928}]",2014-08-22,Queen of the Mountains,"[{""iso_639_1"": ""ky"", ""name"": ""??????""}]","[{""iso_3166_1"": ""KG"", ""name"": ""Kyrgyz Republic""}]","At a time when most females in Asia possess little or no power over their lives, headstrong Kurmanjan Datka defies her family's authority -- and ultimately becomes the ruler of her native Kyrgyzstan region.",Color,ky,"[{""id"": 5565, ""name"": ""biography""}]",PG-13,Kyrgyzstan,English,http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1,19th century|central asia|mother son relationship|ruler|russian empire,Mirlan Abdulayev,Queen of the Mountains,Elina Abai Kyzy,Aziz Muradillayev,Sadyk Sher-Niyaz,Kurmanjan Datka. Queen of the Mountains,Action|Biography|Drama|History,9,0,0,0,0.0,4,8,2014,1,2,1,1
374,165,310569,0,9.0,0.0,2.35,7.9,4000000.0,2015.0,26.0,110.0,9.683622,1.0,61.0,7025.0,111.0,112.0,375723.0,9.0,4.0,76.0,7.8,"[{""name"": ""Gullane Entretenimento S.A."", ""id"": 44615}, {""name"": ""\u00c1frica Filmes"", ""id"": 47462}]",2015-02-08,The Second Mother,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]","After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, Anna Muylaert turns her eye on the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",Color,pt,"[{""id"": 983, ""name"": ""brazilian""}, {""id"": 1161, ""name"": ""brazil""}, {""id"": 10499, ""name"": ""pool""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 12436, ""name"": ""architecture""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 17997, ""name"": ""housekeeper""}, {""id"": 187056, ""name"": ""woman director""}]",R,Brazil,Portuguese,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,brazil|exam|housekeeper|northeast region of brazil|portuguese language,Luis Miranda,The Second Mother,Alex Huszar,Regina Casé,Anna Muylaert,Que Horas Ela Volta?,Comedy|Drama,10,0,0,0,0.0,6,2,2015,8,2,1,1
375,7,244776,0,287.0,234.0,2.35,4.9,1100000.0,2014.0,2.0,92.0,0.926084,1.0,321.0,512.0,16.0,91.0,,2.0,9.0,622.0,4.1,"[{""name"": ""Tandem Pictures"", ""id"": 38956}, {""name"": ""4 1/2 Film"", ""id"": 38957}]",2014-01-20,The Sleepwalker,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A young couple, Kaia and Andrew, are renovating Kaia's secluded family estate. Their lives are violently interrupted when unexpected guests arrive. The Sleepwalker chronicles the unraveling of the lives of four disparate characters as it transcends genre conventions and narrative contrivance to reveal something much more disturbing.",Color,en,"[{""id"": 187056, ""name"": ""woman director""}, {""id"": 206545, ""name"": ""young couple""}, {""id"": 208719, ""name"": ""secluded""}, {""id"": 208720, ""name"": ""family estate""}]",Not Rated,Norway,English,http://www.imdb.com/title/tt2723576/?ref_=fn_tt_tt_1,female nudity|male nudity|male rear nudity|nudity,Gitte Witt,The Sleepwalker,Christopher Abbott,Brady Corbet,Mona Fastvold,The Sleepwalker,Drama,3,1,0,0,0.0,0,1,2014,4,2,2,1
376,1047,277685,62882090,305.0,13000.0,1.85,5.7,1000000.0,2014.0,309.0,82.0,41.972328999999995,0.0,707.0,44329.0,270.0,83.0,31537320.0,6.0,142.0,1565.0,5.5,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Blumhouse Productions"", ""id"": 3172}]",2015-04-17,Unfriended,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. A first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead. Told entirely from a young girl's computer desktop, Unfriended redefines 'found footage' for a new generation of teens.",Color,en,"[{""id"": 6104, ""name"": ""computer""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18046, ""name"": ""internet chat""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41411, ""name"": ""vengeful ghost""}, {""id"": 159472, ""name"": ""computer screen""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 210112, ""name"": ""skype""}, {""id"": 220831, ""name"": ""facebook""}, {""id"": 222333, ""name"": ""blender""}]",R,USA,English,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,blender|computer screen|secret|skype|webcam,Heather Sossaman,Unfriended,Shelley Hennig,Renee Olstead,Levan Gabriadze,Unfriended,Horror|Mystery|Thriller,3,1,0,1,10.0,4,4,2015,18,2,1,1
377,72,347126,23507567,420.0,0.0,2.35,3.4,5000000.0,2016.0,102.0,121.0,6.96858,11.0,634.0,4501.0,29.0,120.0,20773070.0,18.0,295.0,1810.0,5.7,"[{""name"": ""Pure Flix Productions"", ""id"": 79986}]",2016-04-01,God's Not Dead 2,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","When a high school teacher is asked a question in class about Jesus, her reasoned response lands her in deep trouble and could expel God from the public square once and for all.",Color,en,"[{""id"": 5950, ""name"": ""christian""}]",PG,USA,English,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,alternate universe|christian|christian film|christianity|manipulation,Maria Canals-Barrera,God's Not Dead 2,Benjamin A. Onyango,Robin Givens,Harold Cronk,God's Not Dead 2,Drama,3,1,1,0,0.0,4,4,2016,1,1,1,1
378,349,171424,6833445,550.0,12000.0,2.35,5.4,6000000.0,2013.0,164.0,100.0,17.845160999999994,0.0,640.0,21468.0,285.0,100.0,7186670.0,0.0,389.0,2082.0,5.0,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Dragonfly Entertainment"", ""id"": 18142}, {""name"": ""Sobras International Pictures"", ""id"": 55497}, {""name"": ""Top Hat Releasing"", ""id"": 73624}, {""name"": ""BH Tilt"", ""id"": 73625}]",2014-09-04,The Green Inferno,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",Color,en,"[{""id"": 6460, ""name"": ""chile""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14895, ""name"": ""cannibal""}, {""id"": 18266, ""name"": ""south america""}]",R,USA,English,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,activist|amazon|color in title|rain|rain forest,Magda Apanowicz,The Green Inferno,Daryl Sabara,Richard Burgi,Eli Roth,The Green Inferno,Adventure|Horror,3,1,0,1,5.0,3,9,2014,6,5,3,1
379,12,361475,0,47.0,75.0,1.85,7.0,1100000.0,2015.0,5.0,109.0,0.42583000000000004,0.0,202.0,162.0,29.0,109.0,,0.0,30.0,283.0,7.5,"[{""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Amaro Films"", ""id"": 76846}, {""name"": ""Connectic Studio"", ""id"": 76847}, {""name"": ""Motion Group Pictures"", ""id"": 76848}]",2016-05-20,Departure,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","An English mother and her teenage son spend a week preparing the sale of their remote holiday house in the South of France. Fifteen-year-old Elliot struggles with his dawning sexuality and an increasing alienation from his mother, Beatrice. She in turn is confronted by the realisation that her marriage to his father, Philip, has grown loveless and the life she knows is coming to an end. When an enigmatic local teenager, Clément, quietly enters their lives, both mother and son are compelled to confront their desires and, finally, each other.",Color,en,"[{""id"": 237, ""name"": ""gay""}]",,UK,English,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,france|gay|language|male masturbation|masturbation,Niamh Cusack,Departure,Juliet Stevenson,Alex Lawther,Andrew Steggall,Departure,Drama|Family|Romance,3,1,0,0,0.0,4,5,2016,1,4,2,2
380,292,244772,5284309,439.0,0.0,2.35,6.8,,2014.0,79.0,90.0,15.699363,2.0,3000.0,31254.0,185.0,93.0,5283379.0,7.0,180.0,3986.0,6.7,"[{""name"": ""Duplass Brothers Productions"", ""id"": 1974}, {""name"": ""Venture Forth"", ""id"": 20313}]",2014-01-18,The Skeleton Twins,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",Color,en,"[{""id"": 242, ""name"": ""new york""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 718, ""name"": ""confession""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 3183, ""name"": ""bisexuality""}, {""id"": 4951, ""name"": ""rejection""}, {""id"": 7956, ""name"": ""cowardice""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10201, ""name"": ""death of father""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 11524, ""name"": ""in the closet""}, {""id"": 41355, ""name"": ""teacher student relationship""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 158968, ""name"": ""gay lead character""}, {""id"": 186722, ""name"": ""gay brother""}, {""id"": 193049, ""name"": ""estrangement""}, {""id"": 219781, ""name"": ""fraternal twins""}, {""id"": 219786, ""name"": ""new ager""}, {""id"": 219787, ""name"": ""twin synchronization""}]",R,USA,English,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1,adultery|brother sister relationship|estrangement|siblings|suicide attempt,Kathleen Rose Perkins,The Skeleton Twins,Ty Burrell,Boyd Holbrook,Craig Johnson,The Skeleton Twins,Comedy|Drama,3,1,0,1,5.0,5,1,2014,22,2,1,1
